Tiempo (s),Temperatura (K),Resistencia (Ohm)
1.506,325.34999999999997,+7.57928800E+03
6.532,325.34999999999997,+7.57841430E+03
11.533,325.25,+7.57587720E+03
16.543,325.15,+7.57346640E+03
21.558,325.15,+7.57100300E+03
26.568,325.04999999999995,+7.56821320E+03
32.240,325.04999999999995,+7.56478130E+03
39.302,324.95,+7.56085450E+03
45.333,324.95,+7.55605400E+03
55.410,324.84999999999997,+7.55281160E+03
62.167,324.84999999999997,+7.54950560E+03
68.904,324.84999999999997,+7.54687370E+03
